"field_fvid","crop_code","pixel_count","total_area","buffer_radius","cdl_year"
777430,1,17,7850.39350083098,50,2011
777430,43,17,7850.39350083098,50,2012
777430,5,14,7125.57136360556,50,2013
777430,111,11,6091.17157459259,50,2014
777430,1,17,7850.39350083098,50,2015
777430,1,17,7850.39350083098,50,2016
777430,1,17,7850.39350083098,50,2017
777430,5,9,5187.90607899427,50,2018
777430,1,16,6950.39350083098,50,2019
777430,43,16,7840.68329231814,50,2020
777430,1,15,7030.81667320803,50,2021
777430,1,17,7850.39350083098,50,2022
777430,5,17,7850.39350083098,50,2023
777430,195,8,3676.25036509708,50,2024
777432,12,15,7139.25870303065,50,2010
777432,12,16,7850.39342287928,50,2011
777432,12,16,7850.39342287928,50,2012
777432,12,12,6051.12644210458,50,2013
777432,206,10,5924.21689108014,50,2014
777432,12,16,7850.39342287928,50,2015
777432,43,8,4327.78135556728,50,2016
777432,1,16,7850.39342287928,50,2017
777432,43,16,7850.39342287928,50,2018
777432,12,16,7850.39342287928,50,2019
777432,43,16,7850.39342287928,50,2020
777432,53,12,6363.08026704937,50,2021
777432,12,16,7850.39342287928,50,2022
777432,12,16,7850.39342287928,50,2023
777432,5,13,6913.2065596059,50,2024
778139,42,10,4495.21308839321,50,2010
778139,12,16,7850.26184543967,50,2011
778139,43,17,7850.39343363169,50,2012
778139,5,8,3908.16656425595,50,2013
778139,12,16,7850.26184543967,50,2014
778139,43,16,7850.26184543967,50,2015
778139,42,16,7850.26184543967,50,2016
778139,206,16,7850.26184543967,50,2017
778139,43,14,7617.63187944889,50,2018
778139,12,15,7697.36658409238,50,2019
778139,12,12,6205.66061362624,50,2020
778139,43,15,7680.97466602921,50,2021
778139,42,15,7390.95087870955,50,2022
778139,12,13,7317.04102680087,50,2023
778139,12,15,7390.95087870955,50,2024
779139,1,16,7850.3934379667,50,2010
779139,12,16,7850.3934379667,50,2011
779139,42,7,3801.02324411273,50,2012
779139,1,16,7850.3934379667,50,2013
779139,42,16,7850.3934379667,50,2014
779139,1,16,7850.3934379667,50,2015
779139,42,16,7850.3934379667,50,2016
779139,1,16,7850.3934379667,50,2017
779139,43,16,7850.3934379667,50,2018
779139,42,16,7850.3934379667,50,2019
779139,1,16,7850.3934379667,50,2020
779139,42,16,7850.3934379667,50,2021
779139,53,16,7850.3934379667,50,2022
779139,12,16,7850.3934379667,50,2023
779139,42,16,7850.3934379667,50,2024
779195,43,14,7188.67426849902,50,2010
779195,42,16,7850.39343126118,50,2011
779195,12,16,7850.39343126118,50,2012
779195,53,16,7850.39343126118,50,2013
779195,43,16,7850.39343126118,50,2014
779195,12,16,7850.39343126118,50,2015
779195,43,16,7850.39343126118,50,2016
779195,43,16,7850.39343126118,50,2017
779195,43,16,7850.39343126118,50,2018
779195,42,16,7850.39343126118,50,2019
779195,43,16,7850.39343126118,50,2020
779195,12,8,4580.97493210807,50,2021
779195,43,16,7850.39343126118,50,2022
779195,43,11,4260.08398421109,50,2023
779195,43,16,7850.39343126118,50,2024
779446,1,17,7850.39341785014,50,2010
779446,1,11,5689.03226223774,50,2011
779446,5,11,5689.03226223774,50,2012
779446,1,17,7850.39341785014,50,2013
779446,1,17,7850.39341785014,50,2014
779446,5,17,7850.39341785014,50,2015
779446,1,17,7850.39341785014,50,2016
779446,1,13,6190.81990043633,50,2017
779446,43,16,7753.18286754191,50,2018
779446,42,16,7753.18286754191,50,2019
779446,1,9,4509.10997162573,50,2020
779446,43,16,7753.18286754191,50,2021
779446,42,16,7753.18286754191,50,2022
779446,5,16,7753.18286754191,50,2023
779446,43,17,7850.39341785014,50,2024
779447,1,14,6522.02484621901,50,2010
779447,1,17,7850.39342059989,50,2011
779447,1,17,7850.39342059989,50,2012
779447,1,17,7850.39342059989,50,2013
779447,1,17,7850.39342059989,50,2014
779447,1,17,7850.39342059989,50,2015
779447,1,17,7850.39342059989,50,2016
779447,1,17,7850.39342059989,50,2017
779447,43,10,3941.58667065203,50,2018
779447,43,14,6619.0698623215,50,2019
779447,1,16,7024.95636358161,50,2020
779447,36,17,7850.39342059989,50,2021
779447,36,17,7850.39342059989,50,2022
779447,36,17,7850.39342059989,50,2023
779447,36,16,7024.95636358161,50,2024
779448,1,19,7850.39341858355,50,2010
779448,24,19,7850.39341858355,50,2011
779448,36,19,7850.39341858355,50,2012
779448,36,19,7850.39341858355,50,2013
779448,36,19,7850.39341858355,50,2014
779448,36,19,7850.39341858355,50,2015
779448,1,19,7850.39341858355,50,2016
779448,1,19,7850.39341858355,50,2017
779448,43,19,7850.39341858355,50,2018
779448,1,19,7850.39341858355,50,2019
779448,1,19,7850.39341858355,50,2020
779448,43,19,7850.39341858355,50,2021
779448,1,18,7805.7147197309,50,2022
779448,1,19,7850.39341858355,50,2023
779448,43,19,7850.39341858355,50,2024
779449,1,16,7850.39348050486,50,2010
779449,24,14,6567.87324592005,50,2011
779449,36,16,7850.39348050486,50,2012
779449,36,16,7850.39348050486,50,2013
779449,36,16,7850.39348050486,50,2014
779449,36,16,7850.39348050486,50,2015
779449,1,16,7850.39348050486,50,2016
779449,1,16,7850.39348050486,50,2017
779449,43,16,7850.39348050486,50,2018
779449,1,16,7850.39348050486,50,2019
779449,1,16,7850.39348050486,50,2020
779449,43,16,7850.39348050486,50,2021
779449,1,16,7850.39348050486,50,2022
779449,1,16,7850.39348050486,50,2023
779449,43,16,7850.39348050486,50,2024
779450,5,21,7850.39343010867,50,2010
779450,1,21,7850.39343010867,50,2011
779450,1,18,7501.03965547169,50,2012
779450,1,21,7850.39343010867,50,2013
779450,5,21,7850.39343010867,50,2014
779450,1,21,7850.39343010867,50,2015
779450,1,21,7850.39343010867,50,2016
779450,5,20,6950.39343010867,50,2017
779450,43,20,7822.94879254187,50,2018
779450,1,21,7850.39343010867,50,2019
779450,1,21,7850.39343010867,50,2020
779450,1,21,7850.39343010867,50,2021
779450,5,21,7850.39343010867,50,2022
779450,53,21,7850.39343010867,50,2023
779450,1,21,7850.39343010867,50,2024
779451,142,12,3446.05533645081,50,2010
779451,176,9,4073.39465075929,50,2011
779451,176,9,3876.33763647464,50,2012
779451,1,15,5954.34988204215,50,2013
779451,141,6,718.914303570637,50,2014
779451,1,13,6069.60674696602,50,2015
779451,143,7,3584.45677603595,50,2016
779451,1,14,4335.86963933485,50,2017
779451,43,12,4055.0422423199,50,2018
779451,1,10,1789.26037719066,50,2019
779451,1,20,6950.39349111321,50,2020
779451,43,11,4044.60689786647,50,2021
779451,42,12,4134.2779866216,50,2022
779451,1,21,7850.39349111321,50,2023
779451,53,19,6788.52105053666,50,2024
779452,36,13,6875.93395449221,50,2010
779452,1,15,7850.39348490536,50,2011
779452,1,15,7850.39348490536,50,2012
779452,1,15,7850.39348490536,50,2013
779452,5,15,7850.39348490536,50,2014
779452,1,15,7850.39348490536,50,2015
779452,5,15,7850.39348490536,50,2016
779452,1,15,7850.39348490536,50,2017
779452,43,15,7850.39348490536,50,2018
779452,53,15,7850.39348490536,50,2019
779452,1,12,7260.54878309369,50,2020
779452,5,15,7850.39348490536,50,2021
779452,1,10,5307.40458257496,50,2022
779452,43,15,7850.39348490536,50,2023
779452,1,15,7850.39348490536,50,2024
779463,12,18,7850.39347846177,50,2010
779463,1,7,4447.25452065468,50,2011
779463,12,18,7850.39347846177,50,2012
779463,12,18,7850.39347846177,50,2013
779463,12,18,7850.39347846177,50,2014
779463,12,14,6217.19242118415,50,2015
779463,12,18,7850.39347846177,50,2016
779463,1,18,7850.39347846177,50,2017
779463,42,18,7850.39347846177,50,2018
779463,42,18,7850.39347846177,50,2019
779463,43,18,7850.39347846177,50,2020
779463,12,13,4437.2113480058,50,2021
779463,5,18,7850.39347846177,50,2022
779463,43,18,7850.39347846177,50,2023
779463,12,18,7850.39347846177,50,2024
779464,43,16,7850.39340925869,50,2010
779464,42,16,7850.39340925869,50,2011
779464,12,16,7850.39340925869,50,2012
779464,12,16,7850.39340925869,50,2013
779464,43,15,7823.05680436548,50,2014
779464,42,11,5086.86805141624,50,2015
779464,1,16,7850.39340925869,50,2016
779464,42,16,7850.39340925869,50,2017
779464,43,13,7528.21787518915,50,2018
779464,42,16,7850.39340925869,50,2019
779464,12,16,7850.39340925869,50,2020
779464,42,13,6783.76957622822,50,2021
779464,43,15,7746.93652389105,50,2022
779464,42,12,6261.59291937947,50,2023
779464,1,16,7850.39340925869,50,2024
786456,42,11,6059.06021520495,50,2010
786456,43,16,7850.39340779185,50,2011
786456,1,16,7850.39340779185,50,2012
786456,5,16,7850.39340779185,50,2013
786456,1,14,6646.14974185824,50,2014
786456,53,12,5116.17202162743,50,2015
786456,42,16,7850.39340779185,50,2016
786456,5,16,7850.39340779185,50,2017
786456,43,16,7850.39340779185,50,2018
786456,5,9,4062.46380954981,50,2019
786456,12,12,5909.77426841855,50,2020
786456,42,9,5290.64452797174,50,2021
786456,12,14,6063.48248049617,50,2022
786456,42,16,7850.39340779185,50,2023
786456,1,16,7850.39340779185,50,2024
786457,43,15,7743.55104658753,50,2010
786457,1,16,7850.39340946823,50,2011
786457,5,16,7850.39340946823,50,2012
786457,1,16,7850.39340946823,50,2013
786457,1,16,7850.39340946823,50,2014
786457,5,14,7095.3356930986,50,2015
786457,12,15,7743.55104658753,50,2016
786457,1,16,7850.39340946823,50,2017
786457,43,15,7743.55104658753,50,2018
786457,53,15,7743.55104658753,50,2019
786457,1,16,7850.39340946823,50,2020
786457,1,16,7850.39340946823,50,2021
786457,1,16,7850.39340946823,50,2022
786457,43,16,7850.39340946823,50,2023
786457,12,16,7850.39340946823,50,2024
787713,36,16,7850.39344131947,50,2010
787713,36,16,7850.39344131947,50,2011
787713,1,16,7850.39344131947,50,2012
787713,1,16,7850.39344131947,50,2013
787713,5,16,7850.39344131947,50,2014
787713,27,16,7850.39344131947,50,2015
787713,27,16,7850.39344131947,50,2016
787713,1,11,4708.9809961617,50,2017
787713,43,16,7850.39344131947,50,2018
787713,1,16,7850.39344131947,50,2019
787713,1,16,7850.39344131947,50,2020
787713,43,16,7850.39344131947,50,2021
787713,1,16,7850.39344131947,50,2022
787713,42,14,6924.35987368226,50,2023
787713,1,16,7850.39344131947,50,2024
787714,12,14,6050.39344928227,50,2010
787714,43,16,7850.39344928227,50,2011
787714,36,7,2041.25331784599,50,2012
787714,12,16,7850.39344928227,50,2013
787714,42,16,7850.39344928227,50,2014
787714,42,16,7850.39344928227,50,2015
787714,12,16,7850.39344928227,50,2016
787714,42,16,7850.39344928227,50,2017
787714,43,16,7850.39344928227,50,2018
787714,42,11,4052.98297307454,50,2019
787714,1,16,7850.39344928227,50,2020
787714,53,14,6969.94389644824,50,2021
787714,12,16,7850.39344928227,50,2022
787714,42,14,7507.42994751781,50,2023
787714,1,16,7850.39344928227,50,2024
787715,176,9,4269.69871394103,50,2010
787715,1,17,7850.39340978255,50,2011
787715,12,10,4883.90659047291,50,2012
787715,43,17,7850.39340978255,50,2013
787715,36,17,7850.39340978255,50,2014
787715,36,17,7850.39340978255,50,2015
787715,42,17,7850.39340978255,50,2016
787715,1,17,7850.39340978255,50,2017
787715,43,16,7758.99494489422,50,2018
787715,1,17,7850.39340978255,50,2019
787715,1,17,7850.39340978255,50,2020
787715,43,9,2686.43643980613,50,2021
787715,12,17,7850.39340978255,50,2022
787715,53,17,7850.39340978255,50,2023
787715,43,17,7850.39340978255,50,2024
787716,176,7,2848.76654706895,50,2010
787716,36,13,5886.8869587779,50,2011
787716,36,12,5711.13820374012,50,2012
787716,1,17,7850.39348741993,50,2013
787716,1,16,7787.76704510674,50,2014
787716,1,17,7850.39348741993,50,2015
787716,1,17,7850.39348741993,50,2016
787716,1,17,7850.39348741993,50,2017
787716,43,16,7356.30848547444,50,2018
787716,1,9,4142.4393187277,50,2019
787716,36,8,3385.39927555248,50,2020
787716,36,14,6423.51968726143,50,2021
787716,36,15,7293.68204316124,50,2022
787716,1,15,7293.68204316124,50,2023
787716,43,17,7850.39348741993,50,2024
787717,5,13,6416.48760661483,50,2010
787717,1,16,7850.39346143603,50,2011
787717,141,7,4738.92635777593,50,2012
787717,176,14,7307.56969079375,50,2013
787717,1,16,7850.39346143603,50,2014
787717,5,16,7850.39346143603,50,2015
787717,1,16,7850.39346143603,50,2016
787717,5,16,7850.39346143603,50,2017
787717,43,13,6925.30130892992,50,2018
787717,5,11,5849.65241923928,50,2019
787717,5,9,4028.21989282966,50,2020
787717,5,12,5186.500313133,50,2021
787717,1,16,7850.39346143603,50,2022
787717,43,16,7850.39346143603,50,2023
787717,5,12,5512.94306740165,50,2024
787718,1,16,7850.39346143603,50,2010
787718,1,16,7850.39346143603,50,2011
787718,1,16,7850.39346143603,50,2012
787718,1,16,7850.39346143603,50,2013
787718,1,16,7850.39346143603,50,2014
787718,1,16,7850.39346143603,50,2015
787718,1,16,7850.39346143603,50,2016
787718,1,16,7850.39346143603,50,2017
787718,43,16,7850.39346143603,50,2018
787718,5,16,7850.39346143603,50,2019
787718,43,11,5208.41770246625,50,2020
787718,24,11,5208.41770246625,50,2021
787718,1,14,6957.11989179254,50,2022
787718,43,16,7850.39346143603,50,2023
787718,42,16,7850.39346143603,50,2024
787719,1,12,6433.75133313239,50,2010
787719,5,10,5380.16070909798,50,2011
787719,5,12,5554.37120385468,50,2012
787719,1,16,7850.39340443909,50,2013
787719,1,16,7850.39340443909,50,2014
787719,5,16,7850.39340443909,50,2015
787719,1,16,7850.39340443909,50,2016
787719,5,16,7850.39340443909,50,2017
787719,43,16,7850.39340443909,50,2018
787719,1,16,7850.39340443909,50,2019
787719,5,16,7850.39340443909,50,2020
787719,1,16,7850.39340443909,50,2021
787719,5,16,7850.39340443909,50,2022
787719,5,10,6006.65805190802,50,2023
787719,53,8,2777.113834396,50,2024
788196,1,21,7850.39337133057,50,2010
788196,5,21,7850.39337133057,50,2011
788196,1,21,7850.39337133057,50,2012
788196,5,21,7850.39337133057,50,2013
788196,1,21,7850.39337133057,50,2014
788196,43,21,7850.39337133057,50,2015
788196,1,21,7850.39337133057,50,2016
788196,42,13,4869.71054035239,50,2017
788196,43,20,6950.39337133057,50,2018
788196,42,10,4008.30229357816,50,2019
788196,1,18,7713.88629055582,50,2020
788196,43,21,7850.39337133057,50,2021
788196,5,21,7850.39337133057,50,2022
788196,5,19,6050.39337133057,50,2023
788196,43,21,7850.39337133057,50,2024
788197,1,16,7850.39348773425,50,2010
788197,1,16,7850.39348773425,50,2011
788197,5,16,7850.39348773425,50,2012
788197,1,16,7850.39348773425,50,2013
788197,43,16,7850.39348773425,50,2014
788197,1,16,7850.39348773425,50,2015
788197,1,16,7850.39348773425,50,2016
788197,1,16,7850.39348773425,50,2017
788197,43,16,7850.39348773425,50,2018
788197,1,16,7850.39348773425,50,2019
788197,36,16,7850.39348773425,50,2020
788197,36,16,7850.39348773425,50,2021
788197,36,16,7850.39348773425,50,2022
788197,36,16,7850.39348773425,50,2023
788197,36,16,7850.39348773425,50,2024
790028,42,10,6304.23619374633,50,2010
790028,43,17,7850.39340784424,50,2011
790028,1,17,7850.39340784424,50,2012
790028,1,12,5917.0662023651,50,2013
790028,42,17,7850.39340784424,50,2014
790028,43,16,6950.39340784424,50,2015
790028,1,17,7850.39340784424,50,2016
790028,1,17,7850.39340784424,50,2017
790028,43,17,7850.39340784424,50,2018
790028,1,17,7850.39340784424,50,2019
790028,43,7,2818.24323274777,50,2020
790028,1,17,7850.39340784424,50,2021
790028,1,17,7850.39340784424,50,2022
790028,43,17,7850.39340784424,50,2023
790028,1,17,7850.39340784424,50,2024
790097,43,16,7850.39345640689,50,2010
790097,1,16,7850.39345640689,50,2011
790097,5,16,7850.39345640689,50,2012
790097,1,16,7850.39345640689,50,2013
790097,5,14,6086.66679281741,50,2014
790097,1,16,7850.39345640689,50,2015
790097,243,16,7850.39345640689,50,2016
790097,42,8,4173.66808801889,50,2017
790097,43,16,7850.39345640689,50,2018
790097,243,8,4173.66808801889,50,2019
790097,12,8,4173.66808801889,50,2020
790097,43,12,6078.77283710986,50,2021
790097,243,14,7094.22163087875,50,2022
790097,12,15,7593.71648747474,50,2023
790097,43,16,7850.39345640689,50,2024
792292,1,16,7850.39337254857,50,2010
792292,5,16,7850.39337254857,50,2011
792292,1,16,7850.39337254857,50,2012
792292,5,16,7850.39337254857,50,2013
792292,5,14,6892.89810336923,50,2014
792292,43,16,7850.39337254857,50,2015
792292,1,8,3966.48897265841,50,2016
792292,5,16,7850.39337254857,50,2017
792292,1,16,7850.39337254857,50,2018
792292,61,15,7295.3157959113,50,2019
792292,1,6,2927.71752029657,50,2020
792292,1,15,7270.53776360844,50,2021
792292,5,16,7850.39337254857,50,2022
792292,43,16,7850.39337254857,50,2023
792292,5,16,7850.39337254857,50,2024
792293,5,17,7850.39344991092,50,2010
792293,1,17,7850.39344991092,50,2011
792293,5,16,7078.84197200183,50,2012
792293,1,17,7850.39344991092,50,2013
792293,5,17,7850.39344991092,50,2014
792293,43,17,7850.39344991092,50,2015
792293,1,17,7850.39344991092,50,2016
792293,5,17,7850.39344991092,50,2017
792293,1,17,7850.39344991092,50,2018
792293,5,17,7850.39344991092,50,2019
792293,43,17,7850.39344991092,50,2020
792293,1,17,7850.39344991092,50,2021
792293,5,17,7850.39344991092,50,2022
792293,43,17,7850.39344991092,50,2023
792293,5,17,7850.39344991092,50,2024
792762,1,6,2852.73816101253,50,2010
792762,5,8,3827.22301650792,50,2011
792762,1,16,7850.39345305413,50,2012
792762,1,12,6736.70708946884,50,2013
792762,1,16,7850.39345305413,50,2014
792762,1,7,1837.62145321816,50,2015
792762,36,6,4148.61924648285,50,2016
792762,1,15,7779.83201052994,50,2017
792762,1,6,3538.36287036538,50,2018
792762,1,15,7414.19993620366,50,2019
792762,5,9,5524.0111593157,50,2020
792762,1,9,3863.22456803173,50,2021
792762,43,11,6838.7420989573,50,2022
792762,12,11,6838.7420989573,50,2023
792762,1,12,6521.97511028498,50,2024
793301,42,16,7850.39341072552,50,2010
793301,43,16,7850.39341072552,50,2011
793301,12,16,7850.39341072552,50,2012
793301,42,14,7280.13660307042,50,2013
793301,1,9,5042.27694701403,50,2014
793301,42,16,7850.39341072552,50,2015
793301,12,16,7850.39341072552,50,2016
793301,42,16,7850.39341072552,50,2017
793301,206,7,3940.224789083,50,2018
793301,43,13,6419.45833037607,50,2019
793301,1,13,6419.45833037607,50,2020
793301,53,13,6419.45833037607,50,2021
793301,12,16,7850.39341072552,50,2022
793301,42,16,7850.39341072552,50,2023
793301,1,16,7850.39341072552,50,2024
796492,37,6,3240.66310375929,50,2010
796492,12,16,7850.39340779185,50,2011
796492,1,16,7850.39340779185,50,2012
796492,53,16,7850.39340779185,50,2013
796492,12,10,5717.33613833785,50,2014
796492,1,15,7121.6193549335,50,2015
796492,1,16,7850.39340779185,50,2016
796492,1,16,7850.39340779185,50,2017
796492,43,16,7850.39340779185,50,2018
796492,1,15,7720.3615911305,50,2019
796492,1,15,7418.24428662658,50,2020
796492,1,15,7418.24428662658,50,2021
796492,1,15,7781.76081553102,50,2022
796492,1,16,7850.39340779185,50,2023
796492,1,15,6950.63577219844,50,2024
796513,1,16,7850.39344320539,50,2010
796513,12,16,7850.39344320539,50,2011
796513,206,8,4052.58468221873,50,2012
796513,12,14,6486.49412880186,50,2013
796513,1,9,4505.80998491496,50,2014
796513,12,12,6057.35215956811,50,2015
796513,12,15,7765.86933250073,50,2016
796513,5,15,7510.31565258745,50,2017
796513,43,15,7765.86933250073,50,2018
796513,1,14,6295.55319438223,50,2019
796513,43,9,4494.13800223265,50,2020
796513,1,13,6132.26398418192,50,2021
796513,43,16,7850.39344320539,50,2022
796513,1,16,7850.39344320539,50,2023
796513,5,16,7850.39344320539,50,2024
799021,1,17,7850.39345402329,50,2010
799021,1,17,7850.39345402329,50,2011
799021,42,17,7850.39345402329,50,2012
799021,1,17,7850.39345402329,50,2013
799021,43,17,7850.39345402329,50,2014
799021,1,14,6968.00626836775,50,2015
799021,42,16,6983.22015184967,50,2016
799021,1,17,7850.39345402329,50,2017
799021,43,17,7850.39345402329,50,2018
799021,1,16,7218.25209636299,50,2019
799021,5,17,7850.39345402329,50,2020
799021,1,17,7850.39345402329,50,2021
799021,43,17,7850.39345402329,50,2022
799021,1,17,7850.39345402329,50,2023
799021,5,17,7850.39345402329,50,2024
799022,43,8,4424.73211716861,50,2010
799022,1,13,6871.19751702994,50,2011
799022,1,15,7850.39343964309,50,2012
799022,1,15,7850.39343964309,50,2013
799022,43,10,6021.15862201899,50,2014
799022,1,8,3532.31690805405,50,2015
799022,42,15,7850.39343964309,50,2016
799022,1,15,7850.39343964309,50,2017
799022,43,15,7850.39343964309,50,2018
799022,1,14,6950.39343964309,50,2019
799022,42,14,6950.39343964309,50,2020
799022,1,14,6950.39343964309,50,2021
799022,43,15,7850.39343964309,50,2022
799022,1,15,7850.39343964309,50,2023
799022,50,15,7850.39343964309,50,2024
799023,53,10,4773.04694107734,50,2010
799023,1,17,7850.39339228533,50,2011
799023,43,17,7850.39339228533,50,2012
799023,1,17,7850.39339228533,50,2013
799023,1,17,7850.39339228533,50,2014
799023,43,17,7850.39339228533,50,2015
799023,1,17,7850.39339228533,50,2016
799023,1,17,7850.39339228533,50,2017
799023,43,17,7850.39339228533,50,2018
799023,1,17,7850.39339228533,50,2019
799023,1,17,7850.39339228533,50,2020
799023,43,17,7850.39339228533,50,2021
799023,1,17,7850.39339228533,50,2022
799023,5,14,7381.05449974537,50,2023
799023,5,16,6950.39339228533,50,2024
799024,43,16,7850.39349221333,50,2010
799024,1,16,7850.39349221333,50,2011
799024,1,16,7850.39349221333,50,2012
799024,1,16,7850.39349221333,50,2013
799024,43,16,7850.39349221333,50,2014
799024,1,16,7850.39349221333,50,2015
799024,42,16,7850.39349221333,50,2016
799024,1,16,7850.39349221333,50,2017
799024,43,16,7850.39349221333,50,2018
799024,36,6,2400.92652849562,50,2019
799024,5,12,5649.39195238694,50,2020
799024,5,12,6519.00088600523,50,2021
799024,43,16,7850.39349221333,50,2022
799024,1,16,7850.39349221333,50,2023
799024,176,10,3428.48345958337,50,2024
799025,1,13,6802.81824055128,50,2010
799025,1,17,7850.39343754761,50,2011
799025,1,17,7850.39343754761,50,2012
799025,43,14,6419.99719287269,50,2013
799025,1,17,7850.39343754761,50,2014
799025,1,13,4803.59352151863,50,2015
799025,1,17,7850.39343754761,50,2016
799025,43,17,7850.39343754761,50,2017
799025,43,15,7309.59321926348,50,2018
799025,42,16,7849.74980168045,50,2019
799025,1,17,7850.39343754761,50,2020
799025,43,17,7850.39343754761,50,2021
799025,1,17,7850.39343754761,50,2022
799025,5,17,7850.39343754761,50,2023
799025,5,17,7850.39343754761,50,2024
799026,1,10,5424.41315632313,50,2010
799026,176,16,7850.39345682599,50,2011
799026,1,16,7850.39345682599,50,2012
799026,1,16,7850.39345682599,50,2013
799026,43,16,7850.39345682599,50,2014
799026,1,11,5217.00104833581,50,2015
799026,42,16,7850.39345682599,50,2016
799026,1,16,7850.39345682599,50,2017
799026,43,16,7850.39345682599,50,2018
799026,1,16,7850.39345682599,50,2019
799026,5,15,7672.61996925808,50,2020
799026,1,16,7850.39345682599,50,2021
799026,43,16,7850.39345682599,50,2022
799026,1,16,7850.39345682599,50,2023
799026,5,13,6778.16617400385,50,2024
799027,1,15,7350.07723029703,50,2010
799027,43,15,7350.07723029703,50,2011
799027,1,16,7850.39348658174,50,2012
799027,1,16,7850.39348658174,50,2013
799027,43,16,7850.39348658174,50,2014
799027,1,16,7850.39348658174,50,2015
799027,42,16,7850.39348658174,50,2016
799027,1,16,7850.39348658174,50,2017
799027,43,16,7850.39348658174,50,2018
799027,1,16,7850.39348658174,50,2019
799027,5,16,7850.39348658174,50,2020
799027,1,16,7850.39348658174,50,2021
799027,43,16,7850.39348658174,50,2022
799027,1,16,7850.39348658174,50,2023
799027,5,16,7850.39348658174,50,2024
799028,142,6,1988.621453417,50,2010
799028,176,5,2379.98706400394,50,2011
799028,121,4,2787.68889605999,50,2012
799028,141,5,1987.56373487413,50,2013
799028,141,6,2370.41200362146,50,2014
799028,1,14,6283.06328452891,50,2015
799028,42,11,5459.74236689508,50,2016
799028,1,6,1988.621453417,50,2017
799028,43,11,4368.60851742094,50,2018
799028,1,11,4368.60851742094,50,2019
799028,5,15,7156.29741348093,50,2020
799028,1,15,7467.54518545931,50,2021
799028,43,16,7850.39345420664,50,2022
799028,1,16,7850.39345420664,50,2023
799028,5,16,7850.39345420664,50,2024
799029,1,13,5825.03391131759,50,2010
799029,1,16,7850.39346143603,50,2011
799029,42,16,7850.39346143603,50,2012
799029,1,16,7850.39346143603,50,2013
799029,43,16,7850.39346143603,50,2014
799029,1,16,7850.39346143603,50,2015
799029,42,16,7850.39346143603,50,2016
799029,1,16,7850.39346143603,50,2017
799029,43,16,7850.39346143603,50,2018
799029,1,16,7850.39346143603,50,2019
799029,1,16,7850.39346143603,50,2020
799029,5,16,7850.39346143603,50,2021
799029,1,16,7850.39346143603,50,2022
799029,43,16,7850.39346143603,50,2023
799029,5,16,7850.39346143603,50,2024
799030,1,9,4576.8003411591,50,2010
799030,1,10,4579.08412107584,50,2011
799030,43,15,7662.56006696579,50,2012
799030,5,14,7610.81356295702,50,2013
799030,1,17,7850.39341413733,50,2014
799030,43,14,6526.78583451864,50,2015
799030,5,17,7850.39341413733,50,2016
799030,42,17,7850.39341413733,50,2017
799030,43,8,3055.10357209798,50,2018
799030,1,17,7850.39341413733,50,2019
799030,1,17,7850.39341413733,50,2020
799030,1,12,6304.97666448355,50,2021
799030,1,11,5747.03618511558,50,2022
799030,225,13,5716.72604271528,50,2023
799030,225,16,7756.36366197225,50,2024
799031,1,15,7850.39344802499,50,2010
799031,43,15,7850.39344802499,50,2011
799031,1,6,3634.45190861821,50,2012
799031,1,15,7850.39344802499,50,2013
799031,1,15,7850.39344802499,50,2014
799031,43,15,7850.39344802499,50,2015
799031,1,15,7850.39344802499,50,2016
799031,43,12,7428.73702794313,50,2017
799031,43,15,7850.39344802499,50,2018
799031,1,15,7850.39344802499,50,2019
799031,1,15,7850.39344802499,50,2020
799031,43,8,5469.08619403839,50,2021
799031,1,13,6699.18292835355,50,2022
799031,1,13,6699.18292835355,50,2023
799031,225,15,7850.39344802499,50,2024
799032,1,19,7850.39346109552,50,2010
799032,1,19,7850.39346109552,50,2011
799032,1,6,2012.35639564111,50,2012
799032,1,18,7298.90881072206,50,2013
799032,43,19,7850.39346109552,50,2014
799032,1,19,7850.39346109552,50,2015
799032,42,19,7850.39346109552,50,2016
799032,1,19,7850.39346109552,50,2017
799032,1,9,4207.83952728671,50,2018
799032,5,10,3347.40671574546,50,2019
799032,5,11,3464.73789721204,50,2020
799032,1,18,7786.27326975984,50,2021
799032,43,19,7850.39346109552,50,2022
799032,1,19,7850.39346109552,50,2023
799032,1,12,5396.22123643931,50,2024
799033,141,5,2377.6691660285,50,2010
799033,1,15,7728.80567209795,50,2011
799033,1,17,7850.39342570817,50,2012
799033,1,16,7848.75596361235,50,2013
799033,53,8,4147.44087914005,50,2014
799033,1,15,6848.01380265271,50,2015
799033,5,17,7850.39342570817,50,2016
799033,1,16,7533.03939033067,50,2017
799033,43,16,7730.44313419377,50,2018
799033,1,16,7730.44313419377,50,2019
799033,5,15,7536.51568073547,50,2020
799033,1,16,7656.46597224986,50,2021
799033,43,16,7730.44313419377,50,2022
799033,1,17,7850.39342570817,50,2023
799033,5,17,7850.39342570817,50,2024
799034,1,15,7850.39341785014,50,2010
799034,176,11,5093.95390637219,50,2011
799034,1,15,7850.39341785014,50,2012
799034,1,15,7850.39341785014,50,2013
799034,1,15,7850.39341785014,50,2014
799034,5,15,7850.39341785014,50,2015
799034,1,15,7850.39341785014,50,2016
799034,1,15,7850.39341785014,50,2017
799034,43,15,7850.39341785014,50,2018
