grower,farm,field,field_fvid,lat,lng,year,tmin,tmax,gdd,cpba_count,cpba_value,cpbl_count,cpbl_value,cum_gdd
Heartland Farms,Monday,K-7,63738,44.19569184,-89.35979237,2019,50.480682051888515,91.5067526348181,16.33524248930687,0.9423076923076923,0.9423076923076923,1.5384615384615385,1.5384615384615385,1569.8130802777348
Heartland Farms,Monday,W-1,63741,44.25942425,-89.18661445,2019,45.13434284884252,91.59382726671784,16.747367515934183,0.8461538461538461,0.8461538461538461,1.75,1.75,1702.8166911649353
Heartland Farms,Monday,W-2,63742,44.26145139,-89.19412327,2019,45.07822404800797,91.58000518051308,16.247273900137337,0.8533333333333334,0.8533333333333334,2.75,2.75,1772.636177381266
Heartland Farms,Wednesday,H-73,63749,44.12277229,-89.73250391,2019,43.55886121296703,86.78999799805135,14.472415671167154,1.8666666666666667,1.8666666666666667,4.346153846153846,4.666666666666667,1752.1337123777062
Heartland Farms,Monday,C-33,63750,44.00741684,-89.60278953,2019,45.228119924261314,86.94135213585642,15.803598428419464,3.1666666666666665,3.1666666666666665,6.5,6.5,1603.213042047663
Heartland Farms,Monday,C-38,63751,44.0179878,-89.6434259,2019,52.82157559382355,73.1085861212621,10.96508085754283,0.0,0.0,0.0,0.0,204.70119815941797
Heartland Farms,Monday,C-40,63753,44.04166449,-89.61268241,2019,46.07520898599677,86.13074214772584,16.036597461849784,2.090909090909091,2.090909090909091,3.3636363636363638,3.3636363636363638,1610.7107013857412
Heartland Farms,Friday,J-41,63756,44.1852882,-89.40991763,2019,50.5133625110082,91.7643365346418,16.494764664023787,1.4807692307692308,1.4807692307692308,2.4583333333333335,2.4583333333333335,1582.2647197659187
Heartland Farms,Monday,B-48,63757,44.2476698,-89.42191224,2019,45.508305383268066,88.46673932313146,14.44824874416453,2.0,2.0,3.8333333333333335,3.8333333333333335,1584.0771620260327
Helbach Farms,Helbach Farms,K-24,63775,44.42540217,-89.28796109,2019,45.8757335813575,88.49627166448123,14.954203787979106,1.7642857142857142,1.7642857142857142,4.333333333333333,4.333333333333333,1648.7101569131553
Helbach Farms,Helbach Farms,K-27,63788,44.42525655,-89.27679586,2019,45.971571831538974,88.59336806923447,15.175759009545168,2.623076923076923,2.623076923076923,6.5,7.0,1570.0448707074604
Specialty Potatoes,Specialty,Carter,63807,44.70656763,-89.26980388,2019,45.68237938173063,89.85644024746745,13.912738117235042,2.5714285714285716,2.5714285714285716,2.5833333333333335,2.5833333333333335,1699.6282787907255
Specialty Potatoes,Specialty,Ostransky,63811,44.63812375,-89.30239039,2019,46.233040016358686,89.20172657289228,14.607248812415355,6.0,6.0,6.875,6.875,1572.2956945625856
Specialty Potatoes,Specialty,Zdroik W,63812,44.63164199,-89.29223645,2019,45.14090261183713,89.16158801476183,14.164668908197278,3.076923076923077,3.076923076923077,8.363636363636363,8.363636363636363,1611.3307522066802
Taterland,Taterland,Bennetts,63814,44.22703251,-89.58319778,2019,45.96097784476565,85.50085350977923,16.92172315925274,3.6363636363636362,3.6363636363636362,5.2,5.2,1558.7483632387075
Taterland,Taterland,Sunflowers,63818,44.18107371,-89.57414462,2019,46.07905957761909,86.36548694230572,16.89252027051786,0.46875,0.46875,4.0,4.0,969.4844862137536
Taterland,Taterland,Bob Wallner,63821,44.19051416,-89.58030656,2019,46.03770043318673,86.26802901813721,15.666400891626347,4.166666666666667,4.166666666666667,10.666666666666666,10.666666666666666,1640.3130102828786
Taterland,Taterland,Eddies,63824,44.18656781,-89.58799522,2019,46.0175417692886,86.24076794821357,15.72791132269711,1.333076923076923,1.333076923076923,4.076923076923077,4.076923076923077,1639.7551109475478
Taterland,Taterland,Harris Home,63829,44.24017341,-89.53489283,2019,45.99246820215218,85.46356968086945,18.049183582171928,0.6666666666666666,0.6666666666666666,3.375,3.375,1210.4064149838612
Helbach Farms,Helbach Farms,K-26,63848,44.42763321,-89.28052718,2019,45.949600466555694,88.55086239821816,14.987637103374352,2.15,2.15,4.833333333333333,4.833333333333333,1652.760211077973
Helbach Farms,Helbach Farms,H-41,63849,44.36099981,-89.32185895,2019,45.53156295053647,88.37156295053646,14.993152397682222,2.341666666666667,2.341666666666667,5.454545454545454,5.454545454545454,1555.6091181729248
Helbach Farms,Helbach Farms,H-88,63850,44.32641907,-89.24027986,2019,46.23975973346987,88.94916744701851,15.41810138997961,1.4285714285714286,1.4285714285714286,4.2727272727272725,4.2727272727272725,1711.728593300537
Helbach Farms,Helbach Farms,H-53,63854,44.33656041,-89.32748285,2019,45.51486377777887,88.30403339034169,15.000257589251184,1.6153846153846154,1.6153846153846154,5.2727272727272725,5.2727272727272725,1556.887934551385
Helbach Farms,Helbach Farms,H-58,63855,44.31270279,-89.3127368,2019,45.71834435200264,88.42801098492916,15.158953234192124,1.5384615384615385,1.5384615384615385,4.454545454545454,4.454545454545454,1575.3763231309429
Helbach Farms,Helbach Farms,P-65,63857,44.34876801,-89.18810791,2019,46.68121872361917,89.1547973969455,15.788142346391087,1.1923076923076923,1.1923076923076923,4.75,4.75,1647.227253017311
Helbach Farms,Helbach Farms,P-67,63858,44.35675113,-89.18822395,2019,46.65409907763732,89.11537346532741,16.48532496587622,1.1,1.1,3.2,3.2,1464.8029265558998
Hetzel/Wohlfiel,Hetzel/Wohlfiel,Lalk,63864,44.29831139,-89.47498465,2019,44.9493891321011,87.22799694589861,14.95413981740713,2.540909090909091,2.42,3.6,3.6,1576.6449897037614
Miller Farms,Miller Farms,JJ's,63982,44.1302214,-89.5485743,2019,44.89214376586341,86.75063066044578,14.772284874274574,1.9,1.9,5.625,5.625,1639.4739859947583
Miller Farms,Miller Farms,Biro E,63985,44.12296942,-89.54517045,2019,44.88997164712057,86.84027191730839,15.691161477384318,3.5,3.5,5.090909090909091,5.090909090909091,1573.1074841859795
Miller Farms,Miller Farms,Norkus,63987,44.09206988,-89.54848003,2019,44.90322807957329,87.0768760238675,15.974508775795874,2.2857142857142856,2.423076923076923,6.181818181818182,6.181818181818182,1572.5232679984135
Specialty Potatoes,Nekoosa,Baumgart S,64378,44.26952077,-89.95802189,2019,44.443370103411,86.40034474097367,17.22675679177385,1.0714285714285714,1.0714285714285714,2.6571428571428575,2.6571428571428575,994.563279359994
Weekly Farms,Weekly Farms,Haviland,64579,44.2423543,-89.62459839,2019,50.815332406651315,84.84237560879293,15.655144603175883,5.423076923076923,5.423076923076923,6.916666666666667,6.916666666666667,1528.3191101351786
Heartland Farms,Monday,C-32,112736,44.01812131,-89.64867609,2019,45.1044385010167,87.35057165321751,15.845517074824597,5.076923076923077,5.076923076923077,8.0,8.0,1614.5242473258563
Heartland Farms,Wednesday,H-75,112741,44.09408421,-89.7529064,2019,44.91123056366158,87.25612385153414,15.878686738640754,4.708333333333333,4.708333333333333,6.454545454545454,6.454545454545454,1617.1462880000345
Specialty Potatoes,Nekoosa,Baumgart N,167022,44.27258858,-89.9578743,2019,44.46326157667526,86.36911311323078,17.279016942987166,1.5,1.5,3.0083333333333333,3.0083333333333333,994.2463845887182
Gary Bula,Gary Bula Farms,Phillips,167029,43.88892005,-89.69006174,2019,50.67826992011092,84.01172498432962,16.678869521491695,0.52,0.52,0.8,0.8,1538.9819557995595
Gene Bula,Gene Bula,2-15,201447,44.21005692,-89.6431039,2019,44.88764763052257,88.35402899142943,17.00680796894797,4.583333333333333,4.545454545454546,5.083333333333333,5.083333333333333,1541.7254228582751
Coloma Farms,Coloma Farms,4 Jacobs West E 1/2,201506,43.99296128,-89.60061127,2019,49.27521220800915,88.92841037781415,16.75879614479007,0.75,0.8,1.0,1.0,1664.1278806681992
Coloma Farms,Coloma Farms,18 Steve East S  1/2,202293,44.00930753,-89.58750537,2019,49.46207924938642,88.85779470287713,17.20212185336073,0.7857142857142857,0.7857142857142857,3.25,3.25,1241.977379005324
Bryan Bula,Bryan Bula LLC,Back Morgan,202297,43.84548922,-89.73124917,2019,46.306818329252195,85.86283412879426,17.27558062153729,1.5222222222222221,1.5222222222222221,1.45,1.45,1729.8218142453054
Bryan Bula,Bryan Bula LLC,Bolsters,202298,43.88493459,-89.7208292,2019,45.755736644874595,86.13983029576757,16.874296928853052,0.509090909090909,0.509090909090909,1.8888888888888888,1.8888888888888888,1732.6777723896353
Bryan Bula,Bryan Bula LLC,Brewster NW East 1/2,202314,43.88715722,-89.74962669,2019,50.87462233606108,86.19182698650295,18.55366939937733,0.5,0.5,2.0,2.0,1455.8241458936318
Gary Bula,Gary Bula Farms,West Kareazes E 1/2,202318,43.87243797,-89.70988652,2019,45.737306459610515,86.81000000000009,16.110053142732767,1.4041666666666668,1.4041666666666668,1.8846153846153846,1.8846153846153846,1729.0654425556197
James Burns & Sons,James Burns & Sons,43 Huron,206957,44.20305846,-89.42585537,2019,51.7189068469966,91.67007687716712,19.054903643778786,2.4791666666666665,2.4791666666666665,3.2954545454545454,3.2954545454545454,1541.3907492825567
James Burns & Sons,James Burns & Sons,12 Little Home,206959,44.29113166,-89.40399442,2019,52.03295889060561,87.66876189721961,16.1635093047369,1.8357142857142856,1.8357142857142856,3.25,3.25,1555.9967652213354
James Burns & Sons,James Burns & Sons,35 North Plainfield,206962,44.22134057,-89.48696202,2019,47.752631573068975,91.3223779985012,17.521464178982132,3.066666666666667,3.066666666666667,5.375,5.375,1626.640186714369
James Burns & Sons,James Burns & Sons,42 North Sweep,206963,44.20942861,-89.41837281,2019,51.62274202916947,91.5551953072107,18.65130740174802,3.75,3.75,5.863636363636363,5.863636363636363,1534.5027065852232
James Burns & Sons,James Burns & Sons,51 SW Woodward,206964,44.1812204,-89.51730553,2019,50.315825453580445,91.67207096794138,18.064060010002702,2.928125,2.928125,6.181818181818182,6.181818181818182,1547.4026996556047
James Burns & Sons,James Burns & Sons,West Alverson,206965,44.20491712,-89.40096913,2019,51.9194898367285,88.63291947621317,16.754448048130595,1.2846153846153845,1.2846153846153845,2.3636363636363638,2.3636363636363638,1610.136116554761
James Burns & Sons,James Burns & Sons,70 W. Bassler COPY,206966,44.30406817,-89.46377328,2019,48.72850948737573,87.23561784621674,16.030705478982412,1.9214285714285713,1.9214285714285713,3.2708333333333335,3.2708333333333335,1550.6721165546685
Signature Farms,Signature Farms,N-3 Kendol I,247583,43.7507892,-89.71073806,2019,46.80579882838937,92.03998892782091,17.57147174220967,1.0,1.0909090909090908,2.6,2.6,1682.7140760651212
Signature Farms,Signature Farms,M&G,247608,43.93764679,-89.62266973,2019,49.265386974779744,88.84830836785281,16.896216181884437,0.7153846153846154,0.7153846153846154,0.8416666666666667,0.8416666666666667,1790.4470275231747
Flyte Family Farm,Flyte Family Farm,Kemnetz,247706,44.04534457,-89.50564698,2019,49.06183073021707,88.8174710305627,16.4844508964741,1.3333333333333333,1.3333333333333333,5.208333333333333,5.636363636363637,1420.6270777908646
Flyte Family Farm,Flyte Family Farm,West Ely,247737,44.05068344,-89.56473227,2019,45.73920172953672,88.83140412131215,14.796584741435101,0.76,0.8166666666666667,4.459090909090909,4.9,1340.4443086461904
Gary Bula,Gary Bula Farms,Childress,247752,43.79286682,-89.6960844,2019,45.58847557336345,86.76074529997365,15.90581322880327,1.7346153846153847,1.7346153846153847,2.4038461538461537,2.5833333333333335,1733.3985023058049
Gary Bula,Triple B Farms,P1,247754,43.8070991,-89.71456599,2019,51.85182996490528,86.80338935140611,18.32382361618688,0.35714285714285715,0.35714285714285715,0.6666666666666666,0.6666666666666666,1551.852990369614
Taterland,Taterland,Grew,259763,44.21210704,-89.57553104,2019,46.00385092976027,85.8445113445973,17.72610102348386,1.2857142857142858,1.2857142857142858,7.1899999999999995,7.1899999999999995,960.7726129498562
Taterland,Taterland,Burns Wedge,259769,44.17946934,-89.53086887,2019,46.24864252719744,86.60337643576861,18.26830569334706,0.8333333333333334,0.5,2.6666666666666665,2.6666666666666665,1232.2377078565803
Gene Bula,Gene Bula,3-15 N1/2,260383,44.20561246,-89.649832,2019,44.90604719047798,88.39322953106213,17.97644188365031,2.35,2.35,9.88888888888889,9.88888888888889,1545.3881832322438
Gary Bula,Gary Bula Farms,Rock Cemetary,274042,43.89239087,-89.68618626,2019,50.59607317715365,84.05472390616761,16.277878748754308,0.7000000000000001,0.7000000000000001,2.25,2.25,1538.4332835641592
Gene Bula,Gene Bula,4-15 Corn,274074,44.20106654,-89.64282643,2019,44.9649124120929,88.39327932830648,17.41004405466487,3.0,3.0,3.3636363636363638,3.6,1545.8681652000105
James Burns & Sons,James Burns & Sons,30 Morrells,276794,44.23975278,-89.42478378,2019,52.21307111791209,88.04578636721365,16.447667275958363,1.8928571428571428,1.8928571428571428,2.7083333333333335,2.7083333333333335,1589.136619939016
Flyte Family Farm,Flyte Family Farm,Schliepp North,278929,43.99185609,-89.62412608,2019,49.34654040729656,88.93318479015849,19.128813688740916,1.0,1.0,2.0,2.0,1367.8437874174847
Flyte Family Farm,Flyte Family Farm,Bohn,278930,44.05051511,-89.5045711,2019,49.97405372054095,88.78155059840859,17.468843663139424,1.1477777777777778,1.1477777777777778,2.6,2.8055555555555554,1586.225116642855
Heartland Farms,Tuesday,P-16,354740,44.1390706,-89.47621715,2019,46.41746539384725,87.08305791308953,16.92483845969616,3.0961538461538463,3.0961538461538463,7.5,7.5,1589.4824170414984
Heartland Farms,Tuesday,P-20,354744,44.13189069,-89.48939433,2019,45.71594044347716,87.11944300082767,16.127355112601965,1.2266666666666666,1.2266666666666666,3.272727272727273,3.272727272727273,1728.042000738309
Heartland Farms,Tuesday,P-21,354745,44.12845215,-89.48853632,2019,45.70951023491228,87.14593682952959,16.613873732902565,1.2142857142857142,1.2142857142857142,3.6363636363636362,3.6363636363636362,1651.2270645115595
Heartland Farms,Tuesday,P-22,354746,44.13267295,-89.48449388,2019,45.73588344556077,87.12265578743941,16.598195372391345,1.2428571428571427,1.2428571428571427,1.9090909090909092,1.9090909090909092,1651.161297112654
Heartland Farms,Tuesday,P-24,354747,44.13010477,-89.44315744,2019,46.27866457385324,87.16190310056142,16.954954252064688,3.4615384615384617,3.4615384615384617,6.363636363636363,6.9,1596.5416926805865
Heartland Farms,Monday,W-23,354759,44.29491714,-89.19465936,2019,45.069481407023105,91.6210636998376,16.72922627963562,1.5357142857142858,1.5357142857142858,2.25,2.25,1698.7219511860203
Heartland Farms,Wednesday,P-44,354775,44.07827741,-89.57837613,2019,45.42040567656527,84.71056032760876,14.965923498874146,1.2535714285714286,1.2535714285714286,3.375,3.375,1725.3968680982816
Heartland Farms,Wednesday,P-45,354776,44.0776847,-89.57014105,2019,46.21169989468831,85.55341868523715,14.809223327589121,1.4666666666666666,1.4666666666666666,3.076923076923077,3.076923076923077,1721.7135022570844
Heartland Farms,Wednesday,P-46,354777,44.07736043,-89.56508609,2019,46.21489932476712,85.53298216075201,14.798392705514862,1.7142857142857142,1.7142857142857142,5.0,5.0,1719.4208069307865
Flyte Family Farm,Flyte Family Farm,Eagan West,371812,44.0652689,-89.35217604,2019,54.94695123336484,89.15909077926527,17.84725870344018,1.2541666666666667,1.2541666666666667,4.083333333333333,4.083333333333333,1612.3715013568703
Wisconsin Central Farms,WCF,17 Hatches,380673,44.18046625,-90.04619008,2019,44.0567478992128,87.33334491448127,16.10970001958196,2.9545454545454546,2.9545454545454546,2.925,2.925,1647.4636696279615
Wisconsin Central Farms,WCF,15 S 16th St,380678,44.07191,-90.05065404,2019,44.003176638584286,88.94158905880298,16.90019445229274,1.7272727272727273,1.7272727272727273,2.6681818181818184,2.6681818181818184,1719.3038880173915
Gary Bula,Gary Bula Farms,P5,389947,43.77939934,-89.71274893,2019,45.468510157917336,86.65459104973498,16.695878037236408,0.8636363636363636,0.9,1.675,1.7777777777777777,1444.4545040144492
Flyte Family Farm,Flyte Family Farm,V55,391847,44.0622859,-89.57457528,2019,54.72295847298334,86.14124010583191,17.554041754113694,0.8714285714285713,0.8714285714285713,6.25,6.25,1456.7344636382309
Flyte Family Farm,Flyte Family Farm,F5/V22,391879,44.06704361,-89.57988422,2019,45.86388756486289,88.69532808496376,14.7304413641803,1.9090909090909092,1.9090909090909092,6.083333333333333,6.083333333333333,1404.1153905825174
Flyte Family Farm,Flyte Family Farm,North Most Runway,391892,44.06348358,-89.56562228,2019,45.790143643528914,86.60249083725837,13.42591132883476,0.8916666666666666,0.8916666666666666,2.4,2.4,641.6938187547976
Flyte Family Farm,Flyte Family Farm,Schliepp 9,391902,43.98384191,-89.63068959,2019,49.325353814185505,88.96780598644305,16.947143409806625,3.2045454545454546,3.5,3.590909090909091,3.590909090909091,1666.3693274259165
Flyte Family Farm,Flyte Family Farm,"Schliepp 4, 7",391903,43.98701334,-89.62371342,2019,49.31518777988573,88.95410543310726,18.734053477389534,1.0833333333333333,1.0833333333333333,2.8333333333333335,2.8333333333333335,1368.4102807017516
Flyte Family Farm,Flyte Family Farm,Schliepp 14,391905,43.9800948,-89.63062477,2019,49.31943271862713,88.95600652702572,16.954085792805174,1.1590909090909092,1.2777777777777777,2.5454545454545454,2.5454545454545454,1667.6098178541097
Weekly Farms,Weekly Farms,Kirk,394966,44.14462221,-89.4770652,2019,45.070931730865155,84.67208402570841,14.766022605045595,4.538461538461538,4.538461538461538,3.5,3.5,1542.3831928760424
Weekly Farms,Weekly Farms,Tomingo,394967,44.16002069,-89.47764102,2019,45.13931468719067,84.60397030804594,14.298811428701637,2.076923076923077,2.076923076923077,1.9090909090909092,1.9090909090909092,1589.342442812478
Signature Farms,Signature Farms,E-12,395175,43.77094301,-89.73242917,2019,46.37698509207607,92.06209562439064,17.319982685427163,0.8416666666666667,0.8727272727272727,1.0166666666666666,1.0166666666666666,1732.9858843344157
Signature Farms,Signature Farms,N-2 Kendol,395192,43.75621818,-89.72740821,2019,46.6298647019625,92.040405135591,17.769463569696665,0.6607142857142857,0.6923076923076923,1.3076923076923077,1.3076923076923077,1676.7271828797452
Signature Farms,Signature Farms,Ginter,395195,43.9923154,-89.87269894,2019,45.91187696158801,89.32498186320777,16.79743861082266,1.373076923076923,1.373076923076923,1.5681818181818181,1.7,1741.5226823154703
Gary Bula,Gary Bula Farms,Foats NB,396767,43.7631626,-89.70484841,2019,45.65046968977367,86.63334910131807,15.938125089796383,1.3076923076923077,1.3076923076923077,3.190909090909091,3.190909090909091,1741.2621139567916
Coloma Farms,Coloma Farms,22 Kim E1/2,397438,44.01301379,-89.5939483,2019,38.18485450554401,88.84178368803322,14.49710876366973,1.0,1.0,2.875,3.1666666666666665,1490.5662681771585
Sterling Farms,Joe Seis,Schindelbeck Middle,402295,44.05302254,-89.77657974,2019,53.62789238826973,84.07669349177874,16.631664259028828,1.3571428571428572,1.4166666666666667,1.2857142857142858,1.2857142857142858,1134.5852451023477
Gumz Muck Farms,Lewiston,L8,403026,43.60342559,-89.63179859,2019,46.16146757983312,86.45,14.699161817326825,1.4375,1.4375,2.6,2.6,910.0840460418988
Taterland,Taterland,Strums,417023,44.18259276,-89.56528463,2019,45.128100367970816,86.40955726997034,15.007898466120123,1.5714285714285714,1.5714285714285714,6.666666666666667,6.666666666666667,816.631618448114
Taterland,Taterland,Engels,417026,44.19391327,-89.52718672,2019,46.24759746522205,86.53359650881362,16.122736202348094,2.0208333333333335,2.0208333333333335,6.916666666666667,7.2727272727272725,1642.7767223669086
Taterland,Taterland,North Wilson,417046,44.18684276,-89.57260547,2019,46.07548097899188,86.34810203632648,17.193884997477447,4.458333333333333,4.458333333333333,3.75,3.75,1474.907079243307
Heartland Farms,Monday,P-30,417110,44.13743295,-89.58032046,2019,48.83000000000004,88.52498776641545,15.796061279020668,4.615384615384615,4.615384615384615,6.363636363636363,6.363636363636363,1567.965325715786
Heartland Farms,Tuesday,P-31,417111,44.13664119,-89.57325145,2019,51.99149916582499,88.49444972543736,16.768690294697475,3.0416666666666665,3.0416666666666665,6.922222222222222,6.922222222222222,1566.7763368135386
Heartland Farms,Tuesday,P-32,417118,44.12811791,-89.57616339,2019,50.04954475239964,88.50702927236769,16.570082982631277,3.0416666666666665,3.272727272727273,5.85,5.85,1567.1180232135316
Heartland Farms,Monday,P-14,417129,44.13749669,-89.49449782,2019,46.62018360189805,87.07275787361553,16.969640097798237,1.6,1.6,4.2,4.2,1590.3797780522216
Heartland Farms,Monday,P-15,417131,44.13726349,-89.48715794,2019,46.54551733502067,87.08399445673393,17.35975050255353,2.353846153846154,2.353846153846154,6.3,6.3,1590.1444418519843
Signature Farms,Signature Farms,Timmy's 6th,417222,43.92505096,-89.69295313,2019,52.7951244720316,88.71821755935878,17.14250829187571,1.3333333333333333,1.3333333333333333,3.772727272727273,3.772727272727273,1693.9434112399588
Signature Farms,Signature Farms,Timmy's 5th S1/2,417224,43.92746972,-89.67383343,2019,52.704700640450774,88.72866658405314,16.976657396892655,2.269230769230769,2.4166666666666665,4.413636363636363,4.85,1689.2150938395907
Heartland Farms,Wednesday,H-81,548259,44.07224042,-89.77295417,2019,45.002395003229346,87.68846854807524,15.403503053734797,1.7142857142857142,1.7142857142857142,3.7916666666666665,4.090909090909091,1700.3856892236297
Heartland Farms,Wednesday,H-82,548261,44.06682858,-89.7728767,2019,45.022579429386326,87.76146588199825,16.142671195105507,2.1153846153846154,2.1153846153846154,3.3541666666666665,3.6363636363636362,1628.677093010466
Heartland Farms,Monday,W-24,549235,44.31188353,-89.21373653,2019,44.92423689990133,91.5386505473302,16.629690395150007,0.9642857142857143,0.9642857142857143,2.3333333333333335,2.3333333333333335,1686.233656201601
Heartland Farms,Monday,C-42,568175,44.00460927,-89.62274532,2019,43.53253238999018,87.1444393755778,14.468902775726601,4.0,4.0,6.0,6.0,1753.0557964914549
Helbach Farms,Helbach Farms,J-96,568203,44.35970945,-89.15104929,2019,56.5340419398827,89.41837718641128,19.976901715606186,1.25,1.4,4.6,4.6,1353.2120423065032
Helbach Farms,Helbach Farms,H-79,568204,44.36873826,-89.25571121,2019,45.992409773812824,88.69044851995974,15.181151698830158,1.875,1.875,5.0,5.0,1678.1232416354687
Bryan Bula,Bryan Bula LLC,Big Morgan W 1/2,568215,43.85049327,-89.72463505,2019,46.231223790064035,85.87642525908643,16.809625668273224,1.8181818181818181,1.8181818181818181,3.7318181818181815,4.1,1729.4341196197386
Gary Bula,Gary Bula Farms,6th & E,568227,43.88920774,-89.69537962,2019,45.507103218070235,86.81000000000009,15.17981270249109,1.4378571428571427,1.4378571428571427,1.5615384615384615,1.5615384615384615,1800.1450300979243
Miller Farms,Miller Farms,Hutch N,568240,44.11503857,-89.5700833,2019,44.87000000000006,86.86868487785551,16.207164524603197,3.769230769230769,3.769230769230769,10.454545454545455,10.454545454545455,1576.3021225501911
Signature Farms,Signature Farms,E-1,568284,43.77978859,-89.80216697,2019,52.185222502142565,92.36642328124417,18.31189405616048,0.8083333333333332,0.8083333333333332,1.2791666666666666,1.5,1588.8983208487643
Taterland,Taterland,Ronny East,568313,44.26198223,-89.59416002,2019,46.09110172665496,85.12248386411535,16.682040826941456,0.42857142857142855,0.42857142857142855,0.4428571428571429,0.4428571428571429,1451.1886855361254
Taterland,Taterland,Ricky Home,568314,44.26248706,-89.5839488,2019,46.12445189765697,85.11812214064015,16.665525080378252,1.157142857142857,1.157142857142857,1.5,1.5,1449.2908510365637
Taterland,Taterland,Field F Ditt Warehouse,568316,44.25796331,-89.58486316,2019,46.09504651192729,85.19821581328725,17.486713248479873,1.59375,1.59375,1.3375,1.3375,1450.7094790598655
Signature Farms,Signature Farms,E-2,568911,43.77825891,-89.79218369,2019,46.28730201050489,92.32569051916197,17.241606113580186,0.7423076923076923,0.7423076923076923,1.1615384615384614,1.2166666666666666,1749.7748230022066
Signature Farms,Signature Farms,E-3,568912,43.77780316,-89.78282818,2019,46.2931952610477,92.28723040229544,17.218279458363995,0.5192307692307693,0.5192307692307693,1.5076923076923079,1.5076923076923079,1746.807806781094
Signature Farms,Signature Farms,E-11,568914,43.77115047,-89.74271779,2019,46.369453271031,92.10654234312042,17.35934658765071,1.9961538461538462,2.1,3.5083333333333333,3.5083333333333333,1736.284460433963
Specialty Potatoes,Specialty,Tony's East,568937,44.63100662,-89.27939277,2019,46.27089757297048,89.20883818235635,14.98110977384599,1.3846153846153846,1.3846153846153846,2.2954545454545454,2.45,1500.6733157921478
Specialty Potatoes,Specialty,Tony's Wilderness,568938,44.67142565,-89.41097389,2019,45.506587446260774,88.36249953014837,14.539301947210246,1.3541666666666667,1.3541666666666667,1.5909090909090908,1.5909090909090908,1454.7045591075128
Flyte Family Farm,Flyte Family Farm,Potter South,568942,44.01561013,-89.58452465,2019,49.47734661406939,88.8305675190975,17.007491658977315,0.8333333333333334,0.8333333333333334,3.8333333333333335,3.8333333333333335,1240.3972928493904
Signature Farms,Signature Farms,C 1 Nichols,577941,43.71180856,-89.71339013,2019,47.09707904344243,92.199049717822,18.070320346905138,1.2727272727272727,1.2727272727272727,2.41,2.41,1699.872382446461
Signature Farms,Signature Farms,C 4,577942,43.69513482,-89.73049353,2019,47.14952642206486,92.24051039070218,18.010000345078904,3.0,3.0,2.977272727272727,3.25,1701.697983137292
Signature Farms,Signature Farms,C 5,577943,43.69175477,-89.72308884,2019,47.20138312109293,92.22611176452251,17.77621299867024,2.4166666666666665,2.4166666666666665,2.909090909090909,2.909090909090909,1702.2234660770955
Signature Farms,Signature Farms,C 6,577944,43.69554053,-89.71409148,2019,47.15052369330116,92.28313077439186,18.040624808531796,3.0416666666666665,3.0416666666666665,3.0454545454545454,3.0454545454545454,1703.1228221716617
Helbach Farms,Helbach Farms,J-91,670733,44.36437806,-89.15916168,2019,46.7441249834154,89.31757511841134,18.42883334441824,1.0416666666666667,1.2,4.666666666666667,4.666666666666667,1350.1706176079676
Heartland Farms,Monday,K-35,670750,44.25259486,-89.55117438,2019,45.82228174118671,88.26662887313927,15.421759041575914,1.6428571428571428,1.6428571428571428,5.545454545454546,6.0,1667.751819346095
Heartland Farms,Monday,H-80,670761,44.06476566,-89.81299054,2019,43.78908164202028,88.09464801673971,14.684412746960799,3.066666666666667,3.066666666666667,6.0,6.0,1789.3794763191784
Heartland Farms,Tuesday,SB-08,670765,44.12651379,-89.61553732,2019,49.98853544359344,88.61855054539336,16.256957169889105,4.846153846153846,4.846153846153846,7.181818181818182,7.181818181818182,1645.3808770475716
Specialty Potatoes,Specialty,Dernbach 10,693806,44.35231678,-89.4387893,2019,45.233404904271126,87.78118229304366,14.452118773004116,3.125,3.125,3.909090909090909,3.909090909090909,1358.734800561975
Specialty Potatoes,Specialty,Dernbach 1 2,693807,44.34839511,-89.43092673,2019,45.24039140953859,87.85712080589965,15.132009585332323,2.95,2.95,5.3,5.3,1248.8789211202943
Specialty Potatoes,Specialty,Dewey 2,693809,44.60824423,-89.51727606,2019,44.687643552427005,88.07223819745596,14.149836867703845,3.8636363636363638,4.2,8.122222222222222,8.122222222222222,1228.37541890012
Specialty Potatoes,Specialty,Dewey 3,693810,44.60910088,-89.51227637,2019,44.67539149633565,88.06704049551433,13.366002173700146,1.6111111111111112,1.6111111111111112,5.285714285714286,5.285714285714286,1111.2052580972434
Helbach Farms,Helbach Farms,G-03&04,704238,44.31919739,-89.2688785,2019,46.08960199417323,88.76052911557,15.240880325649107,3.2142857142857144,3.2142857142857144,6.0,6.0,1692.572826518365
Helbach Farms,Helbach Farms,H-46&48,704859,44.35269122,-89.32215281,2019,45.53849957462097,88.36220663205768,15.002104983187822,2.3333333333333335,2.3333333333333335,4.666666666666667,4.666666666666667,1556.957217062345
Bryan Bula,Bryan Bula LLC,Foster 2,720920,44.04828533,-89.80524404,2019,50.804112570726915,83.94334498414239,16.55855185735735,0.6675,0.7,1.975,1.975,1653.132441702306
Mortenson Brothers,Plover,Wally Wiper,749707,44.40655637,-89.6300873,2019,45.77000000000007,88.2282971829863,14.535650431076048,3.0961538461538463,3.3333333333333335,7.636363636363637,7.636363636363637,1566.718138602624
