"field_fvid","year","potato_prop_classic","potato_prop_weighted"
397522,2014,0.2,0.2
397522,2015,0.4,0.466666666666667
397522,2016,0.4,0.333333333333333
397522,2017,0.2,0.2
397522,2018,0.4,0.466666666666667
397522,2019,0.4,0.333333333333333
397522,2020,0.4,0.533333333333333
397522,2021,0.4,0.4
397522,2022,0.4,0.266666666666667
397522,2023,0.4,0.466666666666667
397522,2024,0.4,0.333333333333333
398163,2014,0.4,0.333333333333333
398163,2015,0.2,0.2
398163,2016,0.4,0.466666666666667
398163,2017,0.4,0.333333333333333
398163,2018,0.4,0.533333333333333
398163,2019,0.4,0.4
398163,2020,0.4,0.266666666666667
398163,2021,0.4,0.466666666666667
398163,2022,0.4,0.333333333333333
398163,2023,0.2,0.2
398163,2024,0.4,0.466666666666667
402254,2014,0,0
402254,2015,0.2,0.333333333333333
402254,2016,0.2,0.266666666666667
402254,2017,0.2,0.2
402254,2018,0.4,0.466666666666667
402254,2019,0.4,0.333333333333333
402254,2020,0.2,0.2
402254,2021,0.4,0.466666666666667
402254,2022,0.4,0.333333333333333
402254,2023,0.2,0.2
402254,2024,0.2,0.133333333333333
402289,2014,0.4,0.533333333333333
402289,2015,0.4,0.4
402289,2016,0.4,0.266666666666667
402289,2017,0.4,0.466666666666667
402289,2018,0.4,0.333333333333333
402289,2019,0.2,0.2
402289,2020,0.4,0.466666666666667
402289,2021,0.4,0.333333333333333
402289,2022,0.2,0.2
402289,2023,0.2,0.133333333333333
402289,2024,0.4,0.4
402293,2014,0,0
402293,2015,0.2,0.333333333333333
402293,2016,0.2,0.266666666666667
402293,2017,0.2,0.2
402293,2018,0.2,0.133333333333333
402293,2019,0.2,0.0666666666666667
402293,2020,0,0
402293,2021,0.2,0.333333333333333
402293,2022,0.2,0.266666666666667
402293,2023,0.2,0.2
402293,2024,0.4,0.466666666666667
402294,2014,0,0
402294,2015,0.2,0.333333333333333
402294,2016,0.2,0.266666666666667
402294,2017,0.2,0.2
402294,2018,0.4,0.466666666666667
402294,2019,0.4,0.333333333333333
402294,2020,0.2,0.2
402294,2021,0.4,0.466666666666667
402294,2022,0.4,0.333333333333333
402294,2023,0.2,0.2
402294,2024,0.4,0.466666666666667
402295,2014,0,0
402295,2015,0,0
402295,2016,0.2,0.333333333333333
402295,2017,0.2,0.266666666666667
402295,2018,0.2,0.2
402295,2019,0.2,0.133333333333333
402295,2020,0.2,0.0666666666666667
402295,2021,0,0
402295,2022,0.2,0.333333333333333
402295,2023,0.2,0.266666666666667
402295,2024,0.2,0.2
402296,2014,0.2,0.2
402296,2015,0.4,0.466666666666667
402296,2016,0.4,0.333333333333333
402296,2017,0.2,0.2
402296,2018,0.4,0.466666666666667
402296,2019,0.4,0.333333333333333
402296,2020,0.2,0.2
402296,2021,0.4,0.466666666666667
402296,2022,0.4,0.333333333333333
402296,2023,0.2,0.2
402296,2024,0.4,0.466666666666667
402305,2014,0.2,0.2
402305,2015,0.2,0.133333333333333
402305,2016,0.4,0.4
402305,2017,0.2,0.266666666666667
402305,2018,0.2,0.2
402305,2019,0.2,0.133333333333333
402305,2020,0.4,0.4
402305,2021,0.2,0.266666666666667
402305,2022,0.2,0.2
402305,2023,0.2,0.133333333333333
402305,2024,0.2,0.0666666666666667
402306,2014,0,0
402306,2015,0.2,0.333333333333333
402306,2016,0.2,0.266666666666667
402306,2017,0.4,0.533333333333333
402306,2018,0.6,0.733333333333333
402306,2019,0.6,0.533333333333333
402306,2020,0.6,0.666666666666667
402306,2021,0.6,0.466666666666667
402306,2022,0.6,0.6
402306,2023,0.6,0.733333333333333
402306,2024,0.6,0.533333333333333
402950,2014,0.2,0.0666666666666667
402950,2015,0,0
402950,2016,0,0
402950,2017,0,0
402950,2018,0,0
402950,2019,0,0
402950,2020,0,0
402950,2021,0,0
402950,2022,0,0
402950,2023,0.2,0.333333333333333
402950,2024,0.2,0.266666666666667
403006,2014,0,0
403006,2015,0.2,0.333333333333333
403006,2016,0.2,0.266666666666667
403006,2017,0.4,0.533333333333333
403006,2018,0.4,0.4
403006,2019,0.4,0.266666666666667
403006,2020,0.4,0.466666666666667
403006,2021,0.4,0.333333333333333
403006,2022,0.2,0.2
403006,2023,0.4,0.466666666666667
403006,2024,0.4,0.333333333333333
403014,2014,0.4,0.333333333333333
403014,2015,0.6,0.533333333333333
403014,2016,0.4,0.333333333333333
403014,2017,0.2,0.2
403014,2018,0.4,0.466666666666667
403014,2019,0.4,0.333333333333333
403014,2020,0.4,0.533333333333333
403014,2021,0.4,0.4
403014,2022,0.6,0.6
403014,2023,0.4,0.4
403014,2024,0.4,0.266666666666667
403015,2014,0.4,0.333333333333333
403015,2015,0.6,0.533333333333333
403015,2016,0.4,0.333333333333333
403015,2017,0.2,0.2
403015,2018,0.4,0.466666666666667
403015,2019,0.4,0.333333333333333
403015,2020,0.2,0.2
403015,2021,0.4,0.466666666666667
403015,2022,0.6,0.666666666666667
403015,2023,0.4,0.466666666666667
403015,2024,0.4,0.333333333333333
403026,2014,0.2,0.266666666666667
403026,2015,0.2,0.2
403026,2016,0.2,0.133333333333333
403026,2017,0.2,0.0666666666666667
403026,2018,0,0
403026,2019,0,0
403026,2020,0,0
403026,2021,0,0
403026,2022,0,0
403026,2023,0,0
403026,2024,0,0
403030,2014,0.2,0.266666666666667
403030,2015,0.2,0.2
403030,2016,0.2,0.133333333333333
403030,2017,0.4,0.4
403030,2018,0.2,0.266666666666667
403030,2019,0.4,0.533333333333333
403030,2020,0.4,0.4
403030,2021,0.4,0.266666666666667
403030,2022,0.2,0.133333333333333
403030,2023,0.2,0.0666666666666667
403030,2024,0,0
403040,2014,0,0
403040,2015,0,0
403040,2016,0,0
403040,2017,0,0
403040,2018,0,0
403040,2019,0,0
403040,2020,0,0
403040,2021,0,0
403040,2022,0,0
403040,2023,0.2,0.333333333333333
403040,2024,0.2,0.266666666666667
403042,2014,0,0
403042,2015,0,0
403042,2016,0,0
403042,2017,0,0
403042,2018,0,0
403042,2019,0,0
403042,2020,0,0
403042,2021,0,0
403042,2022,0,0
403042,2023,0,0
403042,2024,0,0
413259,2014,0.2,0.0666666666666667
413259,2015,0.2,0.333333333333333
413259,2016,0.2,0.266666666666667
413259,2017,0.2,0.2
413259,2018,0.2,0.133333333333333
413259,2019,0.2,0.0666666666666667
413259,2020,0,0
413259,2021,0.2,0.333333333333333
413259,2022,0.2,0.266666666666667
413259,2023,0.2,0.2
413259,2024,0.2,0.133333333333333
415014,2014,0,0
415014,2015,0.2,0.333333333333333
415014,2016,0.2,0.266666666666667
415014,2017,0.2,0.2
415014,2018,0.4,0.466666666666667
415014,2019,0.4,0.333333333333333
415014,2020,0.2,0.2
415014,2021,0.2,0.133333333333333
415014,2022,0.2,0.0666666666666667
415014,2023,0,0
415014,2024,0,0
415015,2014,0,0
415015,2015,0.2,0.333333333333333
415015,2016,0.2,0.266666666666667
415015,2017,0.2,0.2
415015,2018,0.2,0.133333333333333
415015,2019,0.2,0.0666666666666667
415015,2020,0,0
415015,2021,0,0
415015,2022,0,0
415015,2023,0,0
415015,2024,0,0
415016,2014,0.2,0.133333333333333
415016,2015,0.4,0.4
415016,2016,0.2,0.266666666666667
415016,2017,0.2,0.2
415016,2018,0.4,0.466666666666667
415016,2019,0.4,0.333333333333333
415016,2020,0.2,0.2
415016,2021,0.4,0.466666666666667
415016,2022,0.4,0.333333333333333
415016,2023,0.2,0.2
415016,2024,0.4,0.466666666666667
415017,2014,0.2,0.133333333333333
415017,2015,0.4,0.4
415017,2016,0.2,0.266666666666667
415017,2017,0.2,0.2
415017,2018,0.2,0.133333333333333
415017,2019,0.4,0.4
415017,2020,0.2,0.266666666666667
415017,2021,0.2,0.2
415017,2022,0.4,0.466666666666667
415017,2023,0.4,0.333333333333333
415017,2024,0.2,0.2
417007,2014,0,0
417007,2015,0.2,0.333333333333333
417007,2016,0.2,0.266666666666667
417007,2017,0.2,0.2
417007,2018,0.4,0.466666666666667
417007,2019,0.4,0.333333333333333
417007,2020,0.2,0.2
417007,2021,0.4,0.466666666666667
417007,2022,0.4,0.333333333333333
417007,2023,0.2,0.2
417007,2024,0.2,0.133333333333333
417023,2014,0.2,0.133333333333333
417023,2015,0.4,0.4
417023,2016,0.2,0.266666666666667
417023,2017,0.2,0.2
417023,2018,0.2,0.133333333333333
417023,2019,0.4,0.4
417023,2020,0.2,0.266666666666667
417023,2021,0.2,0.2
417023,2022,0.2,0.133333333333333
417023,2023,0.4,0.4
417023,2024,0.2,0.266666666666667
417024,2014,0.2,0.133333333333333
417024,2015,0.4,0.4
417024,2016,0.4,0.6
417024,2017,0.4,0.466666666666667
417024,2018,0.4,0.333333333333333
417024,2019,0.4,0.2
417024,2020,0.2,0.0666666666666667
417024,2021,0.2,0.333333333333333
417024,2022,0.2,0.266666666666667
417024,2023,0.2,0.2
417024,2024,0.2,0.133333333333333
417026,2014,0.2,0.133333333333333
417026,2015,0.4,0.4
417026,2016,0.2,0.266666666666667
417026,2017,0.2,0.2
417026,2018,0.2,0.133333333333333
417026,2019,0.4,0.4
417026,2020,0.2,0.266666666666667
417026,2021,0.2,0.2
417026,2022,0.2,0.133333333333333
417026,2023,0.4,0.4
417026,2024,0.2,0.266666666666667
417027,2014,0.2,0.133333333333333
417027,2015,0.4,0.4
417027,2016,0.2,0.266666666666667
417027,2017,0.2,0.2
417027,2018,0.2,0.133333333333333
417027,2019,0.4,0.4
417027,2020,0.2,0.266666666666667
417027,2021,0.2,0.2
417027,2022,0.2,0.133333333333333
417027,2023,0.4,0.4
417027,2024,0.2,0.266666666666667
417042,2014,0.2,0.133333333333333
417042,2015,0.2,0.0666666666666667
417042,2016,0.2,0.333333333333333
417042,2017,0.4,0.6
417042,2018,0.4,0.466666666666667
417042,2019,0.4,0.333333333333333
417042,2020,0.4,0.2
417042,2021,0.4,0.4
417042,2022,0.2,0.266666666666667
417042,2023,0.4,0.533333333333333
417042,2024,0.4,0.4
417044,2014,0.2,0.0666666666666667
417044,2015,0,0
417044,2016,0.2,0.333333333333333
417044,2017,0.2,0.266666666666667
417044,2018,0.2,0.2
417044,2019,0.2,0.133333333333333
417044,2020,0.2,0.0666666666666667
417044,2021,0,0
417044,2022,0,0
417044,2023,0,0
417044,2024,0,0
417046,2014,0.2,0.133333333333333
417046,2015,0.4,0.4
417046,2016,0.2,0.266666666666667
417046,2017,0.2,0.2
417046,2018,0.2,0.133333333333333
417046,2019,0.4,0.4
417046,2020,0.2,0.266666666666667
417046,2021,0.2,0.2
417046,2022,0.4,0.466666666666667
417046,2023,0.4,0.333333333333333
417046,2024,0.2,0.2
417101,2014,0.2,0.333333333333333
417101,2015,0.2,0.266666666666667
417101,2016,0.2,0.2
417101,2017,0.4,0.466666666666667
417101,2018,0.4,0.333333333333333
417101,2019,0.2,0.2
417101,2020,0.2,0.133333333333333
417101,2021,0.4,0.4
417101,2022,0.2,0.266666666666667
417101,2023,0.2,0.2
417101,2024,0.4,0.466666666666667
417102,2014,0.2,0.2
417102,2015,0.2,0.133333333333333
417102,2016,0.2,0.0666666666666667
417102,2017,0.2,0.333333333333333
417102,2018,0.2,0.266666666666667
417102,2019,0.2,0.2
417102,2020,0.4,0.466666666666667
417102,2021,0.4,0.333333333333333
417102,2022,0.2,0.2
417102,2023,0.4,0.466666666666667
417102,2024,0.4,0.333333333333333
417103,2014,0.2,0.333333333333333
417103,2015,0.2,0.266666666666667
417103,2016,0.2,0.2
417103,2017,0.4,0.466666666666667
417103,2018,0.4,0.333333333333333
417103,2019,0.2,0.2
417103,2020,0.4,0.466666666666667
417103,2021,0.4,0.333333333333333
417103,2022,0.2,0.2
417103,2023,0.4,0.466666666666667
417103,2024,0.4,0.333333333333333
417104,2014,0.2,0.2
417104,2015,0.2,0.133333333333333
417104,2016,0.2,0.0666666666666667
417104,2017,0.2,0.333333333333333
417104,2018,0.2,0.266666666666667
417104,2019,0.2,0.2
417104,2020,0.2,0.133333333333333
417104,2021,0.4,0.4
417104,2022,0.2,0.266666666666667
417104,2023,0.2,0.2
417104,2024,0.4,0.466666666666667
417105,2014,0.2,0.2
417105,2015,0.2,0.133333333333333
417105,2016,0.4,0.4
417105,2017,0.2,0.266666666666667
417105,2018,0.2,0.2
417105,2019,0.2,0.133333333333333
417105,2020,0.4,0.4
417105,2021,0.2,0.266666666666667
417105,2022,0.2,0.2
417105,2023,0.4,0.466666666666667
417105,2024,0.4,0.333333333333333
417106,2014,0.2,0.133333333333333
417106,2015,0.2,0.0666666666666667
417106,2016,0.2,0.333333333333333
417106,2017,0.2,0.266666666666667
417106,2018,0.2,0.2
417106,2019,0.2,0.133333333333333
417106,2020,0.4,0.4
417106,2021,0.2,0.266666666666667
417106,2022,0.2,0.2
417106,2023,0.4,0.466666666666667
417106,2024,0.4,0.333333333333333
417108,2014,0.2,0.266666666666667
417108,2015,0.2,0.2
417108,2016,0.2,0.133333333333333
417108,2017,0.4,0.4
417108,2018,0.2,0.266666666666667
417108,2019,0.2,0.2
417108,2020,0.2,0.133333333333333
417108,2021,0.4,0.4
417108,2022,0.2,0.266666666666667
417108,2023,0.2,0.2
417108,2024,0.4,0.466666666666667
417109,2014,0.2,0.133333333333333
417109,2015,0.2,0.0666666666666667
417109,2016,0,0
417109,2017,0.2,0.333333333333333
417109,2018,0.2,0.266666666666667
417109,2019,0.2,0.2
417109,2020,0.4,0.466666666666667
417109,2021,0.4,0.333333333333333
417109,2022,0.2,0.2
417109,2023,0.2,0.133333333333333
417109,2024,0.4,0.4
417110,2014,0.2,0.2
417110,2015,0.2,0.133333333333333
417110,2016,0.4,0.4
417110,2017,0.2,0.266666666666667
417110,2018,0.2,0.2
417110,2019,0.4,0.466666666666667
417110,2020,0.4,0.333333333333333
417110,2021,0.2,0.2
417110,2022,0.4,0.466666666666667
417110,2023,0.4,0.333333333333333
417110,2024,0.2,0.2
417111,2014,0.4,0.266666666666667
417111,2015,0.2,0.133333333333333
417111,2016,0.4,0.4
417111,2017,0.2,0.266666666666667
417111,2018,0.2,0.2
417111,2019,0.4,0.466666666666667
417111,2020,0.4,0.333333333333333
417111,2021,0.2,0.2
417111,2022,0.4,0.466666666666667
417111,2023,0.4,0.333333333333333
417111,2024,0.2,0.2
417112,2014,0.2,0.2
417112,2015,0.2,0.133333333333333
417112,2016,0.4,0.4
417112,2017,0.2,0.266666666666667
417112,2018,0.2,0.2
417112,2019,0.2,0.133333333333333
417112,2020,0.4,0.4
417112,2021,0.2,0.266666666666667
417112,2022,0.2,0.2
417112,2023,0.4,0.466666666666667
417112,2024,0.4,0.333333333333333
417114,2014,0.2,0.266666666666667
417114,2015,0.2,0.2
417114,2016,0.2,0.133333333333333
417114,2017,0.2,0.0666666666666667
417114,2018,0.2,0.333333333333333
417114,2019,0.2,0.266666666666667
417114,2020,0.2,0.2
417114,2021,0.4,0.466666666666667
417114,2022,0.4,0.333333333333333
417114,2023,0.2,0.2
417114,2024,0.4,0.466666666666667
417116,2014,0.2,0.333333333333333
417116,2015,0.2,0.266666666666667
417116,2016,0.2,0.2
417116,2017,0.2,0.133333333333333
417116,2018,0.4,0.4
417116,2019,0.2,0.266666666666667
417116,2020,0.2,0.2
417116,2021,0.4,0.466666666666667
417116,2022,0.4,0.333333333333333
417116,2023,0.2,0.2
417116,2024,0.4,0.466666666666667
417117,2014,0.2,0.266666666666667
417117,2015,0.2,0.2
417117,2016,0.2,0.133333333333333
417117,2017,0.4,0.4
417117,2018,0.2,0.266666666666667
417117,2019,0.2,0.2
417117,2020,0.4,0.466666666666667
417117,2021,0.4,0.333333333333333
417117,2022,0.2,0.2
417117,2023,0.4,0.466666666666667
417117,2024,0.4,0.333333333333333
417118,2014,0,0
417118,2015,0,0
417118,2016,0.2,0.333333333333333
417118,2017,0.2,0.266666666666667
417118,2018,0.2,0.2
417118,2019,0.4,0.466666666666667
417118,2020,0.4,0.333333333333333
417118,2021,0.2,0.2
417118,2022,0.4,0.466666666666667
417118,2023,0.4,0.333333333333333
417118,2024,0.2,0.2
417126,2014,0.2,0.333333333333333
417126,2015,0.2,0.266666666666667
417126,2016,0.2,0.2
417126,2017,0.2,0.133333333333333
417126,2018,0.4,0.4
417126,2019,0.2,0.266666666666667
417126,2020,0.2,0.2
417126,2021,0.4,0.466666666666667
417126,2022,0.4,0.333333333333333
417126,2023,0.2,0.2
417126,2024,0.4,0.466666666666667
417128,2014,0.2,0.333333333333333
417128,2015,0.2,0.266666666666667
417128,2016,0.2,0.2
417128,2017,0.2,0.133333333333333
417128,2018,0.4,0.4
417128,2019,0.2,0.266666666666667
417128,2020,0.2,0.2
417128,2021,0.4,0.466666666666667
417128,2022,0.4,0.333333333333333
417128,2023,0.2,0.2
417128,2024,0.4,0.466666666666667
417129,2014,0.2,0.133333333333333
417129,2015,0.2,0.0666666666666667
417129,2016,0.2,0.333333333333333
417129,2017,0.2,0.266666666666667
417129,2018,0.2,0.2
417129,2019,0.4,0.466666666666667
417129,2020,0.4,0.333333333333333
417129,2021,0.2,0.2
417129,2022,0.2,0.133333333333333
417129,2023,0.4,0.4
417129,2024,0.2,0.266666666666667
417131,2014,0.2,0.133333333333333
417131,2015,0.2,0.0666666666666667
417131,2016,0.2,0.333333333333333
417131,2017,0.2,0.266666666666667
417131,2018,0.2,0.2
417131,2019,0.4,0.466666666666667
417131,2020,0.4,0.333333333333333
417131,2021,0.2,0.2
417131,2022,0.2,0.133333333333333
417131,2023,0.4,0.4
417131,2024,0.2,0.266666666666667
417132,2014,0.2,0.266666666666667
417132,2015,0.2,0.2
417132,2016,0.4,0.466666666666667
417132,2017,0.4,0.333333333333333
417132,2018,0.2,0.2
417132,2019,0.2,0.133333333333333
417132,2020,0.2,0.0666666666666667
417132,2021,0.2,0.333333333333333
417132,2022,0.2,0.266666666666667
417132,2023,0.2,0.2
417132,2024,0.4,0.466666666666667
417133,2014,0.2,0.333333333333333
417133,2015,0.2,0.266666666666667
417133,2016,0.2,0.2
417133,2017,0.2,0.133333333333333
417133,2018,0.4,0.4
417133,2019,0.2,0.266666666666667
417133,2020,0.2,0.2
417133,2021,0.4,0.466666666666667
417133,2022,0.4,0.333333333333333
417133,2023,0.2,0.2
417133,2024,0.2,0.133333333333333
417137,2014,0,0
417137,2015,0,0
417137,2016,0,0
417137,2017,0.2,0.333333333333333
417137,2018,0.2,0.266666666666667
417137,2019,0.2,0.2
417137,2020,0.2,0.133333333333333
417137,2021,0.4,0.4
417137,2022,0.2,0.266666666666667
417137,2023,0.2,0.2
417137,2024,0.2,0.133333333333333
417222,2014,0.4,0.533333333333333
417222,2015,0.4,0.4
417222,2016,0.4,0.266666666666667
417222,2017,0.2,0.133333333333333
417222,2018,0.2,0.0666666666666667
417222,2019,0.2,0.333333333333333
417222,2020,0.2,0.266666666666667
417222,2021,0.4,0.533333333333333
417222,2022,0.4,0.4
417222,2023,0.4,0.266666666666667
417222,2024,0.2,0.133333333333333
417223,2014,0.2,0.2
417223,2015,0.2,0.133333333333333
417223,2016,0.4,0.4
417223,2017,0.2,0.266666666666667
417223,2018,0.2,0.2
417223,2019,0.2,0.133333333333333
417223,2020,0.2,0.0666666666666667
417223,2021,0,0
417223,2022,0,0
417223,2023,0,0
417223,2024,0,0
417224,2014,0.4,0.466666666666667
417224,2015,0.4,0.333333333333333
417224,2016,0.4,0.533333333333333
417224,2017,0.4,0.4
417224,2018,0.4,0.266666666666667
417224,2019,0.4,0.466666666666667
417224,2020,0.4,0.333333333333333
417224,2021,0.2,0.2
417224,2022,0.2,0.133333333333333
417224,2023,0.2,0.0666666666666667
417224,2024,0,0
417228,2014,0.4,0.4
417228,2015,0.2,0.266666666666667
417228,2016,0.2,0.2
417228,2017,0.2,0.133333333333333
417228,2018,0.4,0.4
417228,2019,0.2,0.266666666666667
417228,2020,0.2,0.2
417228,2021,0.2,0.133333333333333
417228,2022,0.2,0.0666666666666667
417228,2023,0,0
417228,2024,0,0
417229,2014,0.2,0.266666666666667
417229,2015,0.2,0.2
417229,2016,0.2,0.133333333333333
417229,2017,0.2,0.0666666666666667
417229,2018,0.2,0.333333333333333
417229,2019,0.2,0.266666666666667
417229,2020,0.2,0.2
417229,2021,0.2,0.133333333333333
417229,2022,0.2,0.0666666666666667
417229,2023,0,0
417229,2024,0,0
417242,2014,0,0
417242,2015,0,0
417242,2016,0.2,0.333333333333333
417242,2017,0.2,0.266666666666667
417242,2018,0.2,0.2
417242,2019,0.2,0.133333333333333
417242,2020,0.2,0.0666666666666667
417242,2021,0,0
417242,2022,0.2,0.333333333333333
417242,2023,0.2,0.266666666666667
417242,2024,0.2,0.2
417243,2014,0.4,0.466666666666667
417243,2015,0.4,0.333333333333333
417243,2016,0.2,0.2
417243,2017,0.4,0.466666666666667
417243,2018,0.4,0.333333333333333
417243,2019,0.2,0.2
417243,2020,0.4,0.466666666666667
417243,2021,0.4,0.333333333333333
417243,2022,0.2,0.2
417243,2023,0.4,0.466666666666667
417243,2024,0.4,0.333333333333333
417244,2014,0.2,0.2
417244,2015,0.2,0.133333333333333
417244,2016,0.4,0.4
417244,2017,0.2,0.266666666666667
417244,2018,0.2,0.2
417244,2019,0.2,0.133333333333333
417244,2020,0.4,0.4
417244,2021,0.2,0.266666666666667
417244,2022,0.2,0.2
417244,2023,0.4,0.466666666666667
417244,2024,0.4,0.333333333333333
417245,2014,0.2,0.266666666666667
417245,2015,0.2,0.2
417245,2016,0.4,0.466666666666667
417245,2017,0.4,0.333333333333333
417245,2018,0.2,0.2
417245,2019,0.2,0.133333333333333
417245,2020,0.2,0.0666666666666667
417245,2021,0,0
417245,2022,0.2,0.333333333333333
417245,2023,0.2,0.266666666666667
417245,2024,0.2,0.2
417246,2014,0,0
417246,2015,0.2,0.333333333333333
417246,2016,0.2,0.266666666666667
417246,2017,0.2,0.2
417246,2018,0.4,0.466666666666667
417246,2019,0.4,0.333333333333333
417246,2020,0.2,0.2
417246,2021,0.4,0.466666666666667
417246,2022,0.4,0.333333333333333
417246,2023,0.2,0.2
417246,2024,0.4,0.466666666666667
418053,2014,0,0
418053,2015,0,0
418053,2016,0,0
418053,2017,0,0
418053,2018,0,0
418053,2019,0,0
418053,2020,0,0
418053,2021,0,0
418053,2022,0,0
418053,2023,0,0
418053,2024,0,0
419463,2014,0,0
419463,2015,0.2,0.333333333333333
419463,2016,0.2,0.266666666666667
419463,2017,0.2,0.2
419463,2018,0.2,0.133333333333333
419463,2019,0.2,0.0666666666666667
419463,2020,0,0
419463,2021,0,0
419463,2022,0,0
419463,2023,0,0
419463,2024,0,0
431696,2014,0.2,0.2
431696,2015,0.4,0.466666666666667
431696,2016,0.4,0.333333333333333
431696,2017,0.2,0.2
431696,2018,0.4,0.466666666666667
431696,2019,0.4,0.333333333333333
431696,2020,0.2,0.2
431696,2021,0.2,0.133333333333333
431696,2022,0.4,0.4
431696,2023,0.2,0.266666666666667
431696,2024,0.2,0.2
432438,2014,0.2,0.333333333333333
432438,2015,0.2,0.266666666666667
432438,2016,0.2,0.2
432438,2017,0.2,0.133333333333333
432438,2018,0.2,0.0666666666666667
432438,2019,0,0
432438,2020,0,0
432438,2021,0,0
432438,2022,0,0
432438,2023,0,0
432438,2024,0,0
441034,2014,0,0
441034,2015,0.2,0.333333333333333
441034,2016,0.2,0.266666666666667
441034,2017,0.2,0.2
441034,2018,0.2,0.133333333333333
441034,2019,0.2,0.0666666666666667
441034,2020,0,0
441034,2021,0.2,0.333333333333333
441034,2022,0.2,0.266666666666667
441034,2023,0.2,0.2
441034,2024,0.2,0.133333333333333
441035,2014,0,0
441035,2015,0.2,0.333333333333333
441035,2016,0.2,0.266666666666667
441035,2017,0.2,0.2
441035,2018,0.2,0.133333333333333
441035,2019,0.2,0.0666666666666667
441035,2020,0,0
441035,2021,0,0
441035,2022,0.2,0.333333333333333
441035,2023,0.2,0.266666666666667
441035,2024,0.2,0.2
548258,2014,0,0
548258,2015,0,0
548258,2016,0,0
548258,2017,0,0
548258,2018,0,0
548258,2019,0,0
548258,2020,0,0
548258,2021,0.2,0.333333333333333
548258,2022,0.2,0.266666666666667
548258,2023,0.2,0.2
548258,2024,0.4,0.466666666666667
548259,2014,0,0
548259,2015,0,0
548259,2016,0.2,0.333333333333333
548259,2017,0.2,0.266666666666667
548259,2018,0.2,0.2
548259,2019,0.4,0.466666666666667
548259,2020,0.4,0.333333333333333
548259,2021,0.4,0.533333333333333
548259,2022,0.6,0.733333333333333
548259,2023,0.6,0.533333333333333
548259,2024,0.6,0.666666666666667
548261,2014,0,0
548261,2015,0,0
548261,2016,0.2,0.333333333333333
548261,2017,0.2,0.266666666666667
548261,2018,0.2,0.2
548261,2019,0.4,0.466666666666667
548261,2020,0.4,0.333333333333333
548261,2021,0.4,0.533333333333333
548261,2022,0.6,0.733333333333333
548261,2023,0.6,0.533333333333333
548261,2024,0.6,0.666666666666667
548305,2014,0.4,0.333333333333333
548305,2015,0.2,0.2
548305,2016,0.4,0.466666666666667
548305,2017,0.4,0.333333333333333
548305,2018,0.4,0.533333333333333
548305,2019,0.4,0.4
548305,2020,0.4,0.266666666666667
548305,2021,0.4,0.466666666666667
548305,2022,0.4,0.333333333333333
548305,2023,0.2,0.2
548305,2024,0.4,0.466666666666667
549235,2014,0.2,0.133333333333333
549235,2015,0.2,0.0666666666666667
549235,2016,0.2,0.333333333333333
549235,2017,0.2,0.266666666666667
549235,2018,0.2,0.2
549235,2019,0.4,0.466666666666667
549235,2020,0.4,0.333333333333333
549235,2021,0.2,0.2
549235,2022,0.2,0.133333333333333
549235,2023,0.2,0.0666666666666667
549235,2024,0.2,0.333333333333333
553965,2014,0.2,0.133333333333333
553965,2015,0.2,0.0666666666666667
553965,2016,0.2,0.333333333333333
553965,2017,0.2,0.266666666666667
553965,2018,0.2,0.2
553965,2019,0.2,0.133333333333333
553965,2020,0.4,0.4
553965,2021,0.2,0.266666666666667
553965,2022,0.2,0.2
553965,2023,0.2,0.133333333333333
553965,2024,0.2,0.0666666666666667
553966,2014,0.2,0.133333333333333
553966,2015,0.2,0.0666666666666667
553966,2016,0.2,0.333333333333333
553966,2017,0.2,0.266666666666667
553966,2018,0.2,0.2
553966,2019,0.2,0.133333333333333
553966,2020,0.4,0.4
553966,2021,0.4,0.6
553966,2022,0.4,0.466666666666667
553966,2023,0.4,0.333333333333333
553966,2024,0.4,0.2
553967,2014,0.2,0.133333333333333
553967,2015,0.4,0.4
553967,2016,0.2,0.266666666666667
553967,2017,0.2,0.2
553967,2018,0.4,0.466666666666667
553967,2019,0.4,0.333333333333333
553967,2020,0.2,0.2
553967,2021,0.4,0.466666666666667
553967,2022,0.4,0.333333333333333
553967,2023,0.2,0.2
553967,2024,0.4,0.466666666666667
568175,2014,0,0
568175,2015,0,0
568175,2016,0.2,0.333333333333333
568175,2017,0.2,0.266666666666667
568175,2018,0.2,0.2
568175,2019,0.4,0.466666666666667
568175,2020,0.4,0.333333333333333
568175,2021,0.2,0.2
568175,2022,0.4,0.466666666666667
568175,2023,0.4,0.333333333333333
568175,2024,0.4,0.533333333333333
568181,2014,0,0
568181,2015,0,0
568181,2016,0.2,0.333333333333333
568181,2017,0.2,0.266666666666667
568181,2018,0.2,0.2
568181,2019,0.4,0.466666666666667
568181,2020,0.4,0.333333333333333
568181,2021,0.2,0.2
568181,2022,0.2,0.133333333333333
568181,2023,0.2,0.0666666666666667
568181,2024,0,0
568182,2014,0,0
568182,2015,0,0
568182,2016,0.2,0.333333333333333
568182,2017,0.2,0.266666666666667
568182,2018,0.2,0.2
568182,2019,0.4,0.466666666666667
568182,2020,0.4,0.333333333333333
568182,2021,0.2,0.2
568182,2022,0.2,0.133333333333333
568182,2023,0.2,0.0666666666666667
568182,2024,0,0
568183,2014,0,0
568183,2015,0,0
568183,2016,0.2,0.333333333333333
